FigFam	description	X188.non.day.5	X190.non.day.5	X191.non.day.5	X193.non.day.5	X196.non.day.5	X197.non.day.5	X187.carb.day.5	X189.carb.day.5	X192.carb.day.5	X194.carb.day.5	X195.carb.day.5	X198.carb.day.5	Pvalues	Qvalues	fold_change	
FIG00954491_bmp_family_protein_	FIG00954491	bmp_family_protein_	606.9	272.7	335.5	277	262.9	211.5	270.1	387	426.5	1082.5	114.1	779.3	0.268575975	0.926802039	1.555809814
FIG01324714_FKBP-type_peptidyl-prolyl_cis-trans_isomerase_MJ0825_(EC_5.2.1.8)_	FIG01324714	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_MJ0825_(EC_5.2.1.8)_	65.3	47.8	153.8	62.8	56	63.1	90.7	45.8	180.7	86.2	56.7	44.4	0.788261883	0.966524178	1.124108734
FIG01467563_Putative_ATP-dependent_helicase_	FIG01467563	Putative_ATP-dependent_helicase_	0	0.3	0	18.7	13.8	0.4	0	0	10.7	0	1.7	6.5	0.577899921	0.947821683	-1.756613757
FIG00014013_Spore_cortex-lytic_enzyme_CwlJ_	FIG00014013	Spore_cortex-lytic_enzyme_CwlJ_	0	0	202.7	21.7	0	0.9	145.2	2.4	7.1	1.8	4.2	2.2	0.722749477	0.965779454	-1.38305709
FIG00000788_tRNA:Cm32/Um32_methyltransferase_	FIG00000788	tRNA:Cm32/Um32_methyltransferase_	21.3	23.9	50	40.5	12.8	24	39.2	17.1	109.1	43.9	26.5	25.9	0.405399159	0.935010414	1.517101449
FIG00817545_Two-component_regulator_	FIG00817545	Two-component_regulator_	0	0	28	0	0	0	0	18	31.9	0	0	0	0.586122299	0.949650426	1.782142857
FIG01354430_Predicted_transcriptional_regulator_containing_an_HTH_domain_and_an_uncharacterized_domain_shared_with_the_mammalian_protein_Schlafen_	FIG01354430	Predicted_transcriptional_regulator_containing_an_HTH_domain_and_an_uncharacterized_domain_shared_with_the_mammalian_protein_Schlafen_	0	0	0	0	3.2	0	0	0.8	2.1	0	0	0	1	0.980600559	-1.103448276
"FIG00710498_Protein_of_unknown_function,_DUF583_superfamily_"	FIG00710498	"Protein_of_unknown_function,_DUF583_superfamily_"	0	0	13	0	0	0	0	0.8	0.7	0	0	0	0.125772776	0.867609808	-8.666666667
"FIG01429565_ABC_transporter,_transmembrane_region:ABC_transporter_"	FIG01429565	"ABC_transporter,_transmembrane_region:ABC_transporter_"	0	1.7	0	3.9	0	1.3	0	0	6.4	0	0	0	0.884849734	0.973775459	-1.078125
FIG01612278_hypothetical_protein_	FIG01612278	hypothetical_protein_	25.5	4.7	14	18.7	0	8.1	11.2	4.9	64.5	36.7	11.6	8.6	0.321852456	0.926802039	1.936619718
"FIG00277179_(GlcNAc)2_ABC_transporter,_periplasmic_substrate-binding_protein_"	FIG00277179	"(GlcNAc)2_ABC_transporter,_periplasmic_substrate-binding_protein_"	3.2	1.7	1	3.9	1.1	2.2	1.4	2.4	0.7	11	1.7	0.7	0.674441125	0.963706797	1.366412214
"FIG01116001_ABC-type_polysaccharide_transport_system,_permease_component_"	FIG01116001	"ABC-type_polysaccharide_transport_system,_permease_component_"	15.9	9	28	48.2	23.2	4.4	57.3	86.6	450.6	132.1	10.8	38.1	0.004216171	0.329185166	6.025641026
FIG01230172_conserved_hypothetical_protein_YbdO_	FIG01230172	conserved_hypothetical_protein_YbdO_	0	9.8	19	0	2.1	3.1	1.4	4.9	0	23.9	0	0	0.89251469	0.974186459	-1.125827815
FIG01750672_putative_formate/nitrite_transporter_	FIG01750672	putative_formate/nitrite_transporter_	1.6	0.7	5	6.2	1.1	0	8.4	11.5	2.1	3.7	0	0	0.520757575	0.943069661	1.760273973
FIG00469460_FIG00469462:_hypothetical_protein_	FIG00469460	FIG00469462:_hypothetical_protein_	0	0	47.9	0	0	0	2.8	27.8	43.9	0	0	0	0.664789805	0.961088646	1.555323591
FIG00525073_FIG00525078:_hypothetical_protein_	FIG00525073	FIG00525078:_hypothetical_protein_	3.7	94.7	57.9	99.3	137.3	11.7	176.6	60.6	151.7	23.8	19.2	8.5	0.882278541	0.973775459	1.088482452
FIG00897988_Sensor_protein_rprX_(EC_2.7.13.3)_	FIG00897988	Sensor_protein_rprX_(EC_2.7.13.3)_	28.7	124.4	33	61.3	34.9	36.3	169.6	9	123.3	552.3	187.4	378.1	0.00679302	0.339449998	4.456057753
FIG01166243_FIG01166244:_hypothetical_protein_	FIG01166243	FIG01166244:_hypothetical_protein_	0	0	3	0	1.1	0.4	1.4	3.3	28.3	0	2.5	1.4	0.041176433	0.68545557	8.2
FIG00628844_Conserved_membrane_protein_	FIG00628844	Conserved_membrane_protein_	200.1	88.8	44	60.5	26.5	5.3	14.7	110.2	128.1	407.3	55.7	37.3	0.308447089	0.926802039	1.771636877
FIG00029939_GldJ_	FIG00029939	GldJ_	382.9	215.3	328.5	489.1	112.3	574.3	1660.3	248.5	704.8	365	197.2	143.6	0.294078678	0.926802039	1.578862253
FIG00054888_CoB--CoM_heterodisulfide_reductase_subunit_D_(EC_1.8.98.1)_	FIG00054888	CoB--CoM_heterodisulfide_reductase_subunit_D_(EC_1.8.98.1)_	161.6	105.2	1093.4	456.6	170.4	291.5	677.3	271.2	464.4	412.5	312	425.4	0.774893252	0.966524178	1.124676351
FIG00014804_Dimethylamine_methyltransferase_corrinoid_protein_	FIG00014804	Dimethylamine_methyltransferase_corrinoid_protein_	174.2	38.9	71.9	209.5	126.7	18.8	249.1	109.6	151.6	1040.4	82.4	128.4	0.0526212	0.728918028	2.75234375
"FIG00009036_ABC_transporter,_permease_protein_EscB_"	FIG00009036	"ABC_transporter,_permease_protein_EscB_"	0.5	5.1	0	0.8	0	0.4	4.9	2.4	4.3	12.8	0	6.5	0.096368474	0.8275971	4.544117647
FIG01419928_FIG00404178:_hypothetical_protein_	FIG01419928	FIG00404178:_hypothetical_protein_	3.7	2.4	54.9	5.4	1.1	1.3	10.5	8.2	3.5	3.7	7.5	0.7	0.374075407	0.932758327	-2.017595308
FIG00896707_FIG00896710:_hypothetical_protein_	FIG00896707	FIG00896710:_hypothetical_protein_	106.7	48.7	82.9	165.2	20.1	36.4	115.1	114.5	207.6	108.3	83.3	106.2	0.292126468	0.926802039	1.597826087
FIG01801698_putative_transposon_integrase;_Tn916_ORF3-like_	FIG01801698	putative_transposon_integrase;_Tn916_ORF3-like_	95.7	25.1	34.9	49.7	22.2	23.7	25.2	37.6	58.2	49.5	23.4	9.4	0.663446551	0.961088646	-1.236104279
FIG00009072_Polypeptide_composition_of_the_spore_coat_protein_CotJB_	FIG00009072	Polypeptide_composition_of_the_spore_coat_protein_CotJB_	4.2	47.6	262.6	8.6	0	35.8	18.9	47.4	13.5	42.2	9.9	10.7	0.187383136	0.905943887	-2.516129032
FIG01316240_putative_macrolide_efflux_pump_	FIG01316240	putative_macrolide_efflux_pump_	9	40.2	20	51.2	21.1	432.2	167.5	34.4	104.9	25.7	15	10.8	0.449528753	0.939741418	-1.601172202
"FIG00003405_Transcriptional_activator_of_maltose_regulon,_MalT_"	FIG00003405	"Transcriptional_activator_of_maltose_regulon,_MalT_"	3.7	2	0	7	2.1	0.4	2.1	1.6	10.6	18.3	0	0.7	0.344685332	0.928461525	2.190789474
FIG00742929_FIG00742930:_hypothetical_protein_	FIG00742929	FIG00742930:_hypothetical_protein_	0.5	4.1	0	0	0	0	1.4	0	0.7	1.8	0	1.4	0.830256366	0.971339509	1.152173913
FIG00471632_FIG00471635:_hypothetical_protein_	FIG00471632	FIG00471635:_hypothetical_protein_	1.1	0	0	0	12.7	5.8	0	2.5	2.1	0	0.8	1.4	0.224716751	0.922627079	-2.882352941
FIG01321789_putative_lipopolysaccharide_biosynthesis_protein_	FIG01321789	putative_lipopolysaccharide_biosynthesis_protein_	26.5	19.3	12	24.8	1.1	10.2	16.8	6.5	55.2	58.7	14.2	25	0.278297344	0.926802039	1.878594249
FIG01421891_FIG01094257:_hypothetical_protein_	FIG01421891	FIG01094257:_hypothetical_protein_	19.7	3	34	66	14.8	10.3	68.4	35.1	37.6	36.6	43.4	2.8	0.466165871	0.942720419	1.51488498
FIG00519797_FIG00519798:_hypothetical_protein_	FIG00519797	FIG00519798:_hypothetical_protein_	2.6	2	3	12.5	3.2	0	1.4	0	6.4	11	0	1.4	0.823665049	0.971339509	-1.153465347
FIG00937370_putative_Fe-S_oxidoreductase_	FIG00937370	putative_Fe-S_oxidoreductase_	2214.7	154.7	542.2	1401.3	325.5	90.1	723	910.3	1617.6	662.2	486.4	267.6	0.976867459	0.980600559	-1.013155921
FIG01326607_FIG00527026:_hypothetical_protein_	FIG01326607	FIG00527026:_hypothetical_protein_	21.3	136.5	102.9	187.9	61.3	14.2	74	168.7	396.7	154	39.9	145.7	0.206807775	0.91551618	1.867964129
FIG00898187_FIG00898188:_hypothetical_protein_	FIG00898187	FIG00898188:_hypothetical_protein_	1	0	0	1.6	0	1.8	0	0.8	5.7	0	2.5	0	0.557719293	0.943769103	2.045454545
"FIG01955790_Coenzyme_B_synthesis_from_2-oxoglutarate:_steps_5,_9,_and_13_"	FIG01955790	"Coenzyme_B_synthesis_from_2-oxoglutarate:_steps_5,_9,_and_13_"	3.7	30.8	37	20.2	28.5	21.6	10.5	5.7	109.8	12.8	17.5	17.2	0.724971944	0.965779454	1.223554302
FIG00004305_Outer_membrane_component_of_tripartite_multidrug_resistance_system_	FIG00004305	Outer_membrane_component_of_tripartite_multidrug_resistance_system_	425.4	25.8	154.9	160.6	37.1	7	48.2	81.6	201.2	104.3	58.2	35.9	0.427279644	0.939136389	-1.531545145
FIG00745322_FIG00745323:_hypothetical_protein_	FIG00745322	FIG00745323:_hypothetical_protein_	1.1	0	0	3.1	0	0.9	0	0.8	0	1.8	0	0	0.625575771	0.955176156	-1.961538462
FIG00646902_FIG00646903:_hypothetical_protein_	FIG00646902	FIG00646903:_hypothetical_protein_	474.2	9.8	3	76.1	41.2	19.1	56.6	72	24.7	47.7	20.6	70.3	0.22128848	0.922627079	-2.135662898
FIG00937669_putative_bacterial_transferase_hexapeptide_repeat:ADP-glucose_pyrophosphorylase_	FIG00937669	putative_bacterial_transferase_hexapeptide_repeat:ADP-glucose_pyrophosphorylase_	12.2	19.6	26	13.2	21.3	1.7	16.1	8.1	14	27.5	19.9	16.5	0.883187938	0.973775459	1.086170213
FIG00000081_Lipoprotein_signal_peptidase_(EC_3.4.23.36)_	FIG00000081	Lipoprotein_signal_peptidase_(EC_3.4.23.36)_	1533.9	791.2	2116.2	1380.9	1013.6	907.6	1988.9	1080.2	2099	1447.3	1113	600.9	0.824500025	0.971339509	1.075664437
FIG00134840_Citrate_lyase_transcriptional_regulator_CitI_	FIG00134840	Citrate_lyase_transcriptional_regulator_CitI_	3.7	0	3	3.9	5.3	1.3	4.2	6.6	14.2	1.8	12.5	4.3	0.209063352	0.919562678	2.534883721
FIG00003546_Nitrogen_regulation_protein_NR(I)_	FIG00003546	Nitrogen_regulation_protein_NR(I)_	0	0	0	0	0	0	2.1	0.8	0.7	1.8	0	0	0.005651086	0.335820515	18
FIG00746927_FIG00746928:_hypothetical_protein_	FIG00746927	FIG00746928:_hypothetical_protein_	3.2	4.4	0	6.2	1.1	0	0.7	4.1	0	1.8	0	0.7	0.541620476	0.943069661	-2.04109589
FIG00001373_Na(+)-translocating_NADH-quinone_reductase_subunit_F_(EC_1.6.5.-)_	FIG00001373	Na(+)-translocating_NADH-quinone_reductase_subunit_F_(EC_1.6.5.-)_	1836.5	677.2	2066.8	1991.5	830	585	1136.3	1140.2	1613.1	1608.6	842.3	739.4	0.721698644	0.965779454	-1.128123279
FIG00004237_Ferritin-like_protein_2_	FIG00004237	Ferritin-like_protein_2_	144.4	568.6	461.2	1229.4	542.5	113.8	281.2	437.7	965.1	211.1	109	218.8	0.469225243	0.943069661	-1.376535157
FIG00003757_L-arabinose_transport_ATP-binding_protein_AraG_(TC_3.A.1.2.2)_	FIG00003757	L-arabinose_transport_ATP-binding_protein_AraG_(TC_3.A.1.2.2)_	0	0	13	0	1.1	0	0	0.8	3.5	0	0.8	3.6	0.736616836	0.966027879	-1.620689655
FIG01428996_FIG00405424:_hypothetical_protein_	FIG01428996	FIG00405424:_hypothetical_protein_	2.6	0.3	2	34.2	3.2	1.7	4.2	6.5	5.7	27.5	15	6.4	0.595475174	0.951231516	1.484090909
FIG00527055_FIG00527057:_hypothetical_protein_	FIG00527055	FIG00527057:_hypothetical_protein_	23.9	3	1	2.3	0	0	2.1	0.8	0	0	0.8	1.4	0.074650236	0.790153843	-5.921568627
"FIG01345229_cytochrome_c,_putative_"	FIG01345229	"cytochrome_c,_putative_"	25.5	5.1	0	10.1	26.4	1.3	28.7	58.1	20.6	119.3	8.3	0.7	0.09006544	0.817523933	3.445906433
"FIG00001785_ABC-type_multidrug_transport_system,_permease_component_"	FIG00001785	"ABC-type_multidrug_transport_system,_permease_component_"	2101.3	2230.4	1747	2498.9	1634.6	661.5	1774.3	2852.5	4780.2	4311.7	1219.8	1316.6	0.241979901	0.924036095	1.49490054
FIG00897026_FIG00897027:_hypothetical_protein_	FIG00897026	FIG00897027:_hypothetical_protein_	0.5	0.7	0	0.8	1.1	0	2.1	0	1.4	5.5	0.8	7.2	0.081035315	0.811570676	5.483870968
FIG00000149_Phosphoserine_phosphatase_(EC_3.1.3.3)_	FIG00000149	Phosphoserine_phosphatase_(EC_3.1.3.3)_	1380.8	2502.7	2135.7	1820.3	880.9	742	1652.2	2547.3	4044.1	7893.3	1524.6	743.8	0.085397844	0.813450914	1.945098495
FIG00053889_Pyruvate_dehydrogenase_E1_component_alpha_subunit_(EC_1.2.4.1)_	FIG00053889	Pyruvate_dehydrogenase_E1_component_alpha_subunit_(EC_1.2.4.1)_	21.2	79.4	15	20.9	19	2.2	43.9	7.4	155.9	115.6	12.5	45.9	0.141596918	0.884614361	2.417247939
FIG00470520_FIG00470522:_hypothetical_protein_	FIG00470520	FIG00470522:_hypothetical_protein_	13.2	0	26	3.9	1.1	0.9	4.9	0.8	4.9	0	62.5	0	0.581592833	0.948316823	1.620842572
FIG00014027_Stage_II_sporulation_protein_D_(SpoIID)_	FIG00014027	Stage_II_sporulation_protein_D_(SpoIID)_	92	25.3	82	54.5	6.5	9.7	30.8	57.9	43.1	56.6	62.4	20.1	0.988515281	0.980600559	1.003333333
FIG01674324_FIG00008269:_hypothetical_protein_	FIG01674324	FIG00008269:_hypothetical_protein_	0	0	1	0.8	0	0	0	0	0	3.7	0	0	0.543671021	0.943069661	2.055555556
FIG00560048_EF_hand_domain/PKD_domain_protein_	FIG00560048	EF_hand_domain/PKD_domain_protein_	0	4.7	74.9	38.7	28.5	19.3	7.7	31.1	15.6	23.9	42.5	2.1	0.645967089	0.960237988	-1.351505289
FIG01032026_FIG01032027:_hypothetical_protein_	FIG01032026	FIG01032027:_hypothetical_protein_	38.3	20.2	43	32.5	64.4	0	4.2	57.2	44.6	18.3	22.5	14.4	0.731589581	0.966027879	-1.230769231
FIG01020225_FIG01020226:_hypothetical_protein_	FIG01020225	FIG01020226:_hypothetical_protein_	16.5	32.8	23	50.4	55.9	11.2	28.6	35.2	14.2	51.4	0.8	8.7	0.589060656	0.950478863	-1.366450684
FIG00000102_Translation_initiation_factor_2_	FIG00000102	Translation_initiation_factor_2_	11685.3	6759	15714.5	11501.5	8450.9	4858.4	17701.4	8987.8	22625.9	14848.4	8383.7	8644.4	0.291100283	0.926802039	1.376838235
FIG01032174_FIG01032175:_hypothetical_protein_	FIG01032174	FIG01032175:_hypothetical_protein_	128.4	38.5	220.8	53.1	30.8	33.9	38.5	84.9	62.3	75.1	42.5	38.1	0.401764398	0.934455986	-1.480667838
FIG01504730_Zinc_finger_domain_	FIG01504730	Zinc_finger_domain_	209.4	457.4	1050.4	326.5	399.2	320	432	601	886.2	310.1	591.2	642.6	0.534692402	0.943069661	1.253429368
FIG00795471_UPF0104_membrane_protein_MTH_1261_	FIG00795471	UPF0104_membrane_protein_MTH_1261_	10.7	23.3	39.9	0	3.3	6.7	9.8	6.6	8.5	7.3	16.6	6.4	0.526545604	0.943069661	-1.519927536
FIG00132618_ATP-dependent_protease_La_(EC_3.4.21.53)_	FIG00132618	ATP-dependent_protease_La_(EC_3.4.21.53)_	67.8	504	364.4	273.9	278.7	315.1	147.2	92.4	2181.9	282.6	207.4	424	0.207603253	0.916472599	1.849049282
FIG00008150_Transcriptional_regulator_in_BltB_locus_	FIG00008150	Transcriptional_regulator_in_BltB_locus_	1.1	5.1	5	0	12.7	0	0	0.8	4.3	1.8	0	0	0.203575055	0.913790113	-3.463768116
FIG00742491_FIG00742493:_hypothetical_protein_	FIG00742491	FIG00742493:_hypothetical_protein_	0.5	8.4	0	1.6	5.3	0	0.7	0	9.9	7.3	0	5	0.642920435	0.959440719	1.449367089
"FIG01304712_High-affinity_leucine-specific_transport_system,_periplasmic_binding_protein_LivK_(TC_3.A.1.4.1)_"	FIG01304712	"High-affinity_leucine-specific_transport_system,_periplasmic_binding_protein_LivK_(TC_3.A.1.4.1)_"	646.3	11.2	114.8	62.1	9.5	22.5	21.6	65.5	32.6	49.5	25	30.1	0.032555075	0.63649585	-3.862683905
FIG00742770_FIG00742771:_hypothetical_protein_	FIG00742770	FIG00742771:_hypothetical_protein_	0	1.4	0	0.8	0	0	1.4	1.6	12.8	11	0	0	0.022647007	0.542521643	12.18181818
FIG00122134_Malolactic_regulator_	FIG00122134	Malolactic_regulator_	0.5	0	0	14	0	0	0	0	0	0	0	0	0.007235957	0.341010584	-48.33333333
FIG00442467_putative_phage_Major_head_protein_	FIG00442467	putative_phage_Major_head_protein_	0.5	0	0	0	1.1	0	0	1.6	2.8	3.7	0	0	0.069794129	0.789816148	5.0625
FIG00841381_Adventurous_gliding_motility_protein_K_	FIG00841381	Adventurous_gliding_motility_protein_K_	1.1	11.2	112.8	0	26.4	35.1	72.6	0	9.2	0	2.5	1.4	0.366593373	0.930691763	-2.177362894
FIG00673210_FIG00673211:_hypothetical_protein_	FIG00673210	FIG00673211:_hypothetical_protein_	1.6	0.7	4	1.6	1.1	7.6	2.1	0	3.5	7.3	4.2	25.1	0.279581756	0.926802039	2.542168675
FIG01898160_FIG00647139:_hypothetical_protein_	FIG01898160	FIG00647139:_hypothetical_protein_	4.8	0.3	0	14.7	1.1	0.4	0	4.1	0	11	0.8	5	1	0.980600559	-1.019138756
"FIG01577336_molybdopterin_oxidoreductase,_iron-sulfur_binding_subunit_"	FIG01577336	"molybdopterin_oxidoreductase,_iron-sulfur_binding_subunit_"	4.2	0	1	0	0	0	0.7	3.3	5.7	0	2.5	0	0.383562989	0.934455986	2.346153846
FIG00134921_Energy_conserving_hydrogenase_Eha_transmembrane_protein_F_	FIG00134921	Energy_conserving_hydrogenase_Eha_transmembrane_protein_F_	19.1	64.2	76.8	19.4	7.4	26.4	23.7	19.6	48.2	33	33.3	48.1	0.954941527	0.980227834	-1.035939777
FIG01340135_Aspartate_transaminase_(EC_2.6.1.1)_	FIG01340135	Aspartate_transaminase_(EC_2.6.1.1)_	6.3	3.4	23	39.6	35.9	13.8	27.2	17.1	96.4	22	15.7	2.1	0.519330769	0.943069661	1.479508197
FIG01955847_4-methyl-5(B-hydroxyethyl)-thiazole_monophosphate_biosynthesis_enzyme_	FIG01955847	4-methyl-5(B-hydroxyethyl)-thiazole_monophosphate_biosynthesis_enzyme_	0	6.1	0	9.3	9.5	1.8	1.4	0	9.9	51.4	1.7	22.2	0.173730554	0.899629223	3.243445693
FIG00897618_FIG00897619:_hypothetical_protein_	FIG00897618	FIG00897619:_hypothetical_protein_	1.6	38.5	3	8.6	6.3	2.6	4.9	3.3	4.3	14.6	16.6	5.1	0.744005978	0.966185501	-1.241803279
"FIG01420774_Glutamate--cysteine_ligase,_GCS2_"	FIG01420774	"Glutamate--cysteine_ligase,_GCS2_"	1.6	1	3	3.1	3.2	0.4	0.7	7.4	2.8	16.5	0	12.2	0.15512083	0.888810474	3.219512195
FIG01304636_NADH-dependent_butanol_dehydrogenase_A_(EC_1.1.1.-)_	FIG01304636	NADH-dependent_butanol_dehydrogenase_A_(EC_1.1.1.-)_	555.4	300.3	525.4	528.6	287.6	142.9	388.1	625.2	1023.8	508.1	439.7	283.9	0.365366736	0.930691763	1.396803692
FIG00044633_Formylmethanofuran_dehydrogenase_subunit_D_(EC_1.2.99.5)_	FIG00044633	Formylmethanofuran_dehydrogenase_subunit_D_(EC_1.2.99.5)_	78.6	120.6	345.5	49.7	21.2	64.7	69.1	56.5	170.1	102.7	81.6	53.8	0.603578908	0.951231516	-1.274447359
FIG00747815_FIG00747816:_hypothetical_protein_	FIG00747815	FIG00747816:_hypothetical_protein_	0	0	0	8.6	1.1	0	0.7	0.8	0	0	0	0	0.166284474	0.899629223	-6.466666667
FIG00897766_FIG00897767:_hypothetical_protein_	FIG00897766	FIG00897767:_hypothetical_protein_	3.2	16.2	4	9.4	2.1	2.7	22.3	2.5	5	36.7	14.1	29.4	0.10324601	0.838370122	2.925531915
FIG00515764_VanZ_	FIG00515764	VanZ_	89	35.6	63	138.3	27.5	19.1	58.7	52.3	121.8	121.1	88.3	157.7	0.301133051	0.926802039	1.610469799
FIG00795570_Uncharacterized_protein_MJ1341_	FIG00795570	Uncharacterized_protein_MJ1341_	5.8	4.1	11	1.6	2.2	1.2	4.2	0	2.8	0	0.8	2.8	0.295933775	0.926802039	-2.443396226
FIG01289107_FIG011178:_rRNA_methylase_	FIG01289107	FIG011178:_rRNA_methylase_	22.5	57.9	43	20.4	14.9	86.3	25.2	36	61.7	110	23.3	52.3	0.636513105	0.956909794	1.259183673
FIG01367565_contains_amino_acid_permease_domain_	FIG01367565	contains_amino_acid_permease_domain_	10.5	28.4	2	62.2	10.6	1.7	7	9.7	29.7	42.1	4.1	23.8	0.978285876	0.980600559	1.008665511
FIG01445867_dihydrolipoamide_acyltransferase_	FIG01445867	dihydrolipoamide_acyltransferase_	56.7	24.3	14	7	7.4	7.1	37	20.5	13.4	62.4	18.3	25.9	0.453026673	0.940139484	1.52360515
FIG00937439_Dipeptidyl_peptidase_IV_	FIG00937439	Dipeptidyl_peptidase_IV_	935.9	139.3	950.7	1614.6	288.4	106.8	683.4	764.6	1260.5	566.7	520.3	302.8	0.971505098	0.980600559	1.015511559
FIG00745997_FIG00745999:_hypothetical_protein_	FIG00745997	FIG00745999:_hypothetical_protein_	1.6	0.7	0	15.5	0	0	0	0.8	0	1.8	0	0	0.101025336	0.833520692	-6.846153846
FIG01540159_Abortive_infection_protein_AbiGI_	FIG01540159	Abortive_infection_protein_AbiGI_	18.6	0.3	3	0.8	3.2	0	4.2	0.8	14.9	3.7	4.1	4.3	0.796832127	0.967658856	1.235521236
FIG01344692_PilT_protein_domain_protein_	FIG01344692	PilT_protein_domain_protein_	0	0	143.8	0	0	0	0	0	0	0	0	45.9	0.321385809	0.926802039	-3.132897603
FIG00896515_FIG00896517:_hypothetical_protein_	FIG00896515	FIG00896517:_hypothetical_protein_	1.1	12.1	1	58.2	3.2	3.1	3.5	2.4	36.8	40.4	2.5	12.2	0.767768115	0.966524178	1.242693774
FIG00526634_FIG00526636:_hypothetical_protein_	FIG00526634	FIG00526636:_hypothetical_protein_	1.1	0	2	0.8	1.1	0	8.4	0.8	0	0	1.7	0	0.423305197	0.939136389	2.18
FIG00898062_FIG00898063:_hypothetical_protein_	FIG00898062	FIG00898063:_hypothetical_protein_	3.7	14.5	10	27.1	13.8	130.8	18.8	0	9.3	40.4	18.3	22.2	0.352445686	0.928461525	-1.833944954
FIG01345058_Amino_acid_permease_	FIG01345058	Amino_acid_permease_	9.6	40	131.9	48.9	75	12.4	52.5	30.1	75.8	27.5	18.3	25.9	0.53041586	0.943069661	-1.381138635
"FIG00012498_Uracil-DNA_glycosylase_family_protein,_clostridial_type_"	FIG00012498	"Uracil-DNA_glycosylase_family_protein,_clostridial_type_"	3.2	0.7	3	4.7	0	3.1	9.8	0	4.9	44	0	7.9	0.085830452	0.813450914	4.530612245
FIG00139238_Galactoside_O-acetyltransferase_(EC_2.3.1.18)_	FIG00139238	Galactoside_O-acetyltransferase_(EC_2.3.1.18)_	106.1	234.7	605.1	361.1	265	202.4	302.6	266.5	513.5	1080.6	195.5	235.3	0.35120088	0.928461525	1.461902615
FIG01854633_BNR/Asp-box_repeat_domain_protein_	FIG01854633	BNR/Asp-box_repeat_domain_protein_	8	5.4	19	54.3	1.1	0.9	2.1	13.9	0.7	11	0.8	0	0.167450386	0.899629223	-3.112280702
FIG00018615_Acetoacetate_metabolism_regulatory_protein_AtoC_	FIG00018615	Acetoacetate_metabolism_regulatory_protein_AtoC_	2.1	1.4	1	0	0	0	0	1.6	0	0	0	0	0.52704306	0.943069661	-2.8125
FIG01505823_FIG00632254:_hypothetical_protein_	FIG01505823	FIG00632254:_hypothetical_protein_	17.5	4.1	13	14	6.3	0.9	8.4	4.1	19.8	20.2	10.8	2.2	0.815770654	0.971339509	1.173835125
FIG00002158_UPF0246_protein_YaaA_	FIG00002158	UPF0246_protein_YaaA_	1098.3	201.6	730.9	876.8	350.9	116.8	918.6	1408.5	1172.4	614.3	476.1	224.3	0.389665329	0.934455986	1.426302847
FIG00035701_Tyrosine-protein_kinase_EpsD_(EC_2.7.10.2)_	FIG00035701	Tyrosine-protein_kinase_EpsD_(EC_2.7.10.2)_	52.6	56.6	133.9	116	97.3	74.4	213	128.5	239.3	225.6	59.2	76.2	0.177328681	0.904438977	1.774302939
FIG00668137_Benzoyl-CoA_reductase_subunit_BadE_(EC_1.3.99.15)_	FIG00668137	Benzoyl-CoA_reductase_subunit_BadE_(EC_1.3.99.15)_	883	497.3	1389	415.7	293.1	150.9	1050.2	336.8	1010.6	1772	528.9	418	0.396022168	0.934455986	1.409892532
FIG00936886_FIG00936887:_hypothetical_protein_	FIG00936886	FIG00936887:_hypothetical_protein_	1485.2	57.1	386.4	574.8	201.8	36.7	311.9	434.2	860.1	266	401.6	170	0.812317508	0.971339509	-1.122023079
FIG01317953_FIG00518980:_hypothetical_protein_	FIG01317953	FIG00518980:_hypothetical_protein_	8.3	18.2	23	114.2	45.6	12.7	37.7	19.6	35.8	231	14	15.7	0.424886933	0.939136389	1.593693694
"FIG00019192_Outer_membrane_protein_Imp,_required_for_envelope_biogenesis_/_Organic_solvent_tolerance_protein_precursor_"	FIG00019192	"Outer_membrane_protein_Imp,_required_for_envelope_biogenesis_/_Organic_solvent_tolerance_protein_precursor_"	36.8	18.2	37	26.4	34.9	21.1	24.4	5.7	120.4	73.3	24.2	30	0.373149158	0.932448866	1.594036697
FIG01813016_FIG00524955:_hypothetical_protein_	FIG01813016	FIG00524955:_hypothetical_protein_	0	3	10	0	4.2	4.5	32.8	0	5	0	0	0	0.536994136	0.943069661	1.741935484
FIG01342578_UPF0230_protein_CA_C1624_	FIG01342578	UPF0230_protein_CA_C1624_	0	2.8	16	0	5.3	0	7.7	6.6	16.3	12.8	11.6	4.3	0.246726531	0.924036095	2.460580913
"FIG00063869_(S)-2,3-di-O-geranylgeranylglyceryl_phosphate_synthase_"	FIG00063869	"(S)-2,3-di-O-geranylgeranylglyceryl_phosphate_synthase_"	12.7	33.8	65	52.9	28.6	34.9	43.3	12.3	117.5	36.7	33.2	21.4	0.776818993	0.966524178	1.160157964
FIG00150184_Bacillosamine/Legionaminic_acid_biosynthesis_aminotransferase_PglE;_4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid_carrier)_aminotransferase_	FIG00150184	Bacillosamine/Legionaminic_acid_biosynthesis_aminotransferase_PglE;_4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid_carrier)_aminotransferase_	73.3	95	235.8	81.7	44.5	160.2	145.9	89.9	333.6	201.6	173.9	207.2	0.220473562	0.922627079	1.668501086
